total_std_bin,total_std_lo,total_std_hi,pred_bin,pred_lo,pred_hi,n,mean_alpha,std_alpha,mean_GT,mean_pred,mean_total_std,axis,eps
2,0.27263157894736845,0.5352631578947369,9,0.28500000000000003,0.38,27,-0.4274446368217468,1.4998836517333984,0.1355150192975998,0.3152816593647003,0.5604369044303894,x,0.001
3,0.5352631578947369,0.7978947368421053,1,-0.57,-0.45699999999999996,55,0.028563642874360085,0.058090388774871826,-0.5074962377548218,-0.4912193715572357,0.9052487015724182,x,0.001
3,0.5352631578947369,0.7978947368421053,2,-0.45699999999999996,-0.344,110,0.13208827376365662,0.08390503376722336,-0.48959749937057495,-0.3959452509880066,1.7566444873809814,x,0.001
3,0.5352631578947369,0.7978947368421053,3,-0.344,-0.23099999999999998,124,-0.09410031139850616,0.9173275232315063,-0.26523885130882263,-0.29196396470069885,1.8011586666107178,x,0.001
3,0.5352631578947369,0.7978947368421053,4,-0.23099999999999998,-0.118,114,-0.25346261262893677,2.069302797317505,-0.1488277018070221,-0.17371530830860138,1.5699427127838135,x,0.001
3,0.5352631578947369,0.7978947368421053,5,-0.118,-0.0050000000000000044,107,1.2411643266677856,13.143327713012695,-0.18323837220668793,-0.06690948456525803,1.3468189239501953,x,0.001
3,0.5352631578947369,0.7978947368421053,7,0.095,0.19,66,-0.155409574508667,2.1984617710113525,0.00038107280852273107,0.146072119474411,1.3172645568847656,x,0.001
3,0.5352631578947369,0.7978947368421053,8,0.19,0.28500000000000003,79,-0.1957162767648697,1.3530452251434326,0.09413355588912964,0.23003950715065002,1.1021788120269775,x,0.001
3,0.5352631578947369,0.7978947368421053,9,0.28500000000000003,0.38,13,-1.424206018447876,1.803309679031372,-0.07708536833524704,0.30517780780792236,0.7597220540046692,x,0.001
4,0.7978947368421053,1.0605263157894738,1,-0.57,-0.45699999999999996,31,0.062384720891714096,0.03629862889647484,-0.5149392485618591,-0.48141732811927795,1.0999573469161987,x,0.001
4,0.7978947368421053,1.0605263157894738,2,-0.45699999999999996,-0.344,91,0.14060048758983612,0.06948883831501007,-0.5087596774101257,-0.39836204051971436,1.9829180240631104,x,0.001
4,0.7978947368421053,1.0605263157894738,3,-0.344,-0.23099999999999998,105,-0.10202338546514511,0.8537339568138123,-0.2640235126018524,-0.292447030544281,2.004711151123047,x,0.001
4,0.7978947368421053,1.0605263157894738,4,-0.23099999999999998,-0.118,87,-0.45069584250450134,1.6510214805603027,-0.11990541964769363,-0.17650379240512848,1.8548681735992432,x,0.001
4,0.7978947368421053,1.0605263157894738,5,-0.118,-0.0050000000000000044,78,2.868839740753174,13.192633628845215,-0.26337146759033203,-0.06631448119878769,1.5962258577346802,x,0.001
4,0.7978947368421053,1.0605263157894738,7,0.095,0.19,51,-0.7785084247589111,2.165461778640747,-0.08500760048627853,0.14532805979251862,1.5162701606750488,x,0.001
4,0.7978947368421053,1.0605263157894738,8,0.19,0.28500000000000003,60,-0.4863644540309906,1.4476240873336792,0.03098241426050663,0.22921782732009888,1.2402466535568237,x,0.001
5,1.0605263157894738,1.3231578947368423,1,-0.57,-0.45699999999999996,13,0.0667763277888298,0.035180699080228806,-0.5227934122085571,-0.47697895765304565,1.378341555595398,x,0.001
